,Model,Year,Fuel Type,City MPG,Highway MPG,Combined MPG,Annual Fuel Cost,Annual Consumption (Barrels),Highway Electricity Consumption,City Electricity Consumption,Combined Electricity Consumption,Vehicle Class,YouSaveOrSpend,AlternativeVehicleType
2011,Bmw M3 Coupe,2013,Premium,14.0,20.5,16.0,4250.0,18.5944,0.0,0.0,0.0,Subcompact Cars,-11750.0,
2064,Bmw M5,2013,Premium,14.5,21.0,16.5,4125.0,18.0475,0.0,0.0,0.0,Midsize Cars,-11125.0,
2096,Bmw M6 Convertible,2013,Premium,14.5,21.0,16.5,4125.0,18.0475,0.0,0.0,0.0,Subcompact Cars,-11125.0,
2102,Bmw M6 Coupe,2013,Premium,14.5,21.0,16.5,4125.0,18.0475,0.0,0.0,0.0,Subcompact Cars,-11125.0,
2107,Bmw M6 Gran Coupe,2013,Premium,14.5,21.0,16.5,4125.0,18.0475,0.0,0.0,0.0,Compact Cars,-11125.0,
2157,Bmw X1 Sdrive28I,2013,Premium,24.0,33.0,27.0,2500.0,11.0189,0.0,0.0,0.0,Large Cars,-3000.0,
2166,Bmw X1 Xdrive28I,2013,Premium,22.0,32.0,26.0,2600.0,11.4427,0.0,0.0,0.0,Large Cars,-3500.0,
2177,Bmw X1 Xdrive35I,2013,Premium,18.0,26.0,21.0,3250.0,14.1671,0.0,0.0,0.0,Large Cars,-6750.0,
2228,Bmw X3 Xdrive28I,2013,Premium,21.0,28.0,24.0,2800.0,12.3962,0.0,0.0,0.0,Small Sport Utility Vehicle 4WD,-4500.0,
2244,Bmw X3 Xdrive35I,2013,Premium,19.0,26.0,21.0,3250.0,14.1671,0.0,0.0,0.0,Small Sport Utility Vehicle 4WD,-6750.0,
2293,Bmw X5 M,2013,Premium,12.0,17.0,14.0,4850.0,21.2507,0.0,0.0,0.0,Standard Sport Utility Vehicle 4WD,-14750.0,
2320,Bmw X5 Xdrive35I,2013,Premium,16.0,23.0,19.0,3550.0,15.6584,0.0,0.0,0.0,Standard Sport Utility Vehicle 4WD,-8250.0,
2332,Bmw X5 Xdrive50I,2013,Premium,14.0,20.0,16.0,4250.0,18.5944,0.0,0.0,0.0,Standard Sport Utility Vehicle 4WD,-11750.0,
2343,Bmw X6 M,2013,Premium,12.0,17.0,14.0,4850.0,21.2507,0.0,0.0,0.0,Standard Sport Utility Vehicle 4WD,-14750.0,
2373,Bmw X6 Xdrive35I,2013,Premium,16.0,23.0,19.0,3550.0,15.6584,0.0,0.0,0.0,Standard Sport Utility Vehicle 4WD,-8250.0,
2386,Bmw X6 Xdrive50I,2013,Premium,14.0,20.0,16.0,4250.0,18.5944,0.0,0.0,0.0,Standard Sport Utility Vehicle 4WD,-11750.0,
2433,Bmw Z4 Sdrive28I,2013,Premium,22.0,32.5,26.0,2600.0,11.4427,0.0,0.0,0.0,Two Seaters,-3500.0,
2450,Bmw Z4 Sdrive35I,2013,Premium,18.0,24.5,20.0,3400.0,14.9128,0.0,0.0,0.0,Two Seaters,-7500.0,
2456,Bmw Z4 Sdrive35Is,2013,Premium,17.0,23.0,19.0,3550.0,15.6584,0.0,0.0,0.0,Two Seaters,-8250.0,
2482,Bugatti Veyron,2013,Premium,8.0,15.0,10.0,6800.0,29.751,0.0,0.0,0.0,Two Seaters,-24500.0,
2500,Buick Enclave Awd,2013,Regular,16.0,22.0,18.0,3000.0,16.5283,0.0,0.0,0.0,Standard Sport Utility Vehicle 4WD,-5500.0,
2517,Buick Enclave Fwd,2013,Regular,17.0,24.0,19.0,2850.0,15.6584,0.0,0.0,0.0,Standard Sport Utility Vehicle 2WD,-4750.0,
2529,Buick Encore,2013,Regular,25.0,33.0,28.0,1900.0,10.6254,0.0,0.0,0.0,Small Sport Utility Vehicle 2WD,0.0,
2536,Buick Encore Awd,2013,Regular,23.0,29.0,25.0,2150.0,11.9004,0.0,0.0,0.0,Small Sport Utility Vehicle 4WD,-1250.0,
2577,Buick Lacrosse,2013,Regular,17.0,27.0,21.0,2550.0,14.1671,0.0,0.0,0.0,Midsize Cars,-3250.0,FFV
2586,Buick Lacrosse Awd,2013,Gasoline or E85,17.0,25.0,20.0,2700.0,14.8755,0.0,0.0,0.0,Midsize Cars,-4000.0,FFV
2633,Buick Regal,2013,Gasoline or E85,18.86,28.57,22.57,2392.86,13.1942,0.0,0.0,0.0,Midsize Cars,-2464.29,FFV
2670,Buick Verano,2013,Gasoline or E85,20.67,30.33,24.0,2250.0,12.3962,0.0,0.0,0.0,Compact Cars,-1750.0,FFV
2676,Byd E6,2013,Electricity,61.0,65.0,63.0,1150.0,0.1296,52.0,55.0,54.0,Small Sport Utility Vehicle 2WD,3750.0,EV
2685,Cadillac Ats,2013,Regular,20.0,29.2,23.4,2310.0,12.7641,0.0,0.0,0.0,Compact Cars,-2050.0,FFV
2692,Cadillac Ats Awd,2013,Regular,18.67,27.0,21.67,2483.33,13.7565,0.0,0.0,0.0,Compact Cars,-2916.67,FFV
2764,Cadillac Cts,2013,Premium,15.6,23.2,18.2,3210.0,16.7676,0.0,0.0,0.0,Midsize Cars,-6550.0,
2775,Cadillac Cts Awd,2013,Regular,18.0,26.0,21.0,2550.0,14.1671,0.0,0.0,0.0,Midsize Cars,-3250.0,
2790,Cadillac Cts Wagon,2013,Premium,15.5,22.25,18.0,3550.0,17.0448,0.0,0.0,0.0,Small Station Wagons,-8250.0,
2795,Cadillac Cts Wagon Awd,2013,Regular,18.0,26.0,21.0,2550.0,14.1671,0.0,0.0,0.0,Small Station Wagons,-3250.0,
2832,Cadillac Escalade 2Wd,2013,Gasoline or E85,14.0,18.0,16.0,3350.0,18.5944,0.0,0.0,0.0,Standard Sport Utility Vehicle 2WD,-7250.0,FFV
2864,Cadillac Escalade Awd,2013,Gasoline or E85,13.0,18.0,15.0,3600.0,19.834,0.0,0.0,0.0,Standard Sport Utility Vehicle 4WD,-8500.0,FFV
2871,Cadillac Escalade Esv 2Wd,2013,Gasoline or E85,14.0,18.0,16.0,3350.0,18.5944,0.0,0.0,0.0,Standard Sport Utility Vehicle 2WD,-7250.0,FFV
2881,Cadillac Escalade Esv Awd,2013,Gasoline or E85,13.0,18.0,14.0,3850.0,21.2507,0.0,0.0,0.0,Standard Sport Utility Vehicle 4WD,-9750.0,FFV
2890,Cadillac Escalade Ext Awd,2013,Gasoline or E85,13.0,18.0,14.0,3850.0,21.2507,0.0,0.0,0.0,Standard Sport Utility Vehicle 4WD,-9750.0,FFV
2931,Cadillac Srx 2Wd,2013,Gasoline or E85,17.0,24.0,19.0,2850.0,15.6584,0.0,0.0,0.0,Standard Sport Utility Vehicle 2WD,-4750.0,FFV
2942,Cadillac Srx Awd,2013,Gasoline or E85,16.0,23.0,18.0,3000.0,16.5283,0.0,0.0,0.0,Standard Sport Utility Vehicle 4WD,-5500.0,FFV
3028,Cadillac Xts,2013,Regular,17.0,27.0,21.0,2550.0,14.1671,0.0,0.0,0.0,Large Cars,-3250.0,
3035,Cadillac Xts Awd,2013,Regular,17.0,26.0,20.0,2700.0,14.8755,0.0,0.0,0.0,Large Cars,-4000.0,
3042,Cadillac Xts Hearse,2013,Regular,15.0,21.0,17.0,3150.0,17.5006,0.0,0.0,0.0,Special Purpose Vehicle 2WD,-6250.0,
3049,Cadillac Xts Limo,2013,Regular,15.0,21.0,17.0,3150.0,17.5006,0.0,0.0,0.0,Special Purpose Vehicle 2WD,-6250.0,
3097,Chevrolet Avalanche 1500 2Wd,2013,Gasoline or E85,15.0,21.0,17.0,3150.0,17.5006,0.0,0.0,0.0,Standard Sport Utility Vehicle 2WD,-6250.0,FFV
3107,Chevrolet Avalanche 1500 4Wd,2013,Gasoline or E85,15.0,21.0,17.0,3150.0,17.5006,0.0,0.0,0.0,Standard Sport Utility Vehicle 4WD,-6250.0,FFV
3163,Chevrolet Camaro,2013,Premium,16.0,23.86,18.57,3235.71,16.3711,0.0,0.0,0.0,Compact Cars,-6678.57,
3176,Chevrolet Captiva Awd,2013,Gasoline or E85,16.0,22.0,18.0,3000.0,16.5283,0.0,0.0,0.0,Small Sport Utility Vehicle 4WD,-5500.0,FFV
3179,Chevrolet Captiva Fwd,2013,Gasoline or E85,18.5,26.0,21.0,2600.0,14.2968,0.0,0.0,0.0,Small Sport Utility Vehicle 2WD,-3500.0,FFV
3305,Chevrolet Corvette,2013,Premium,15.0,23.5,18.0,3400.0,16.5539,0.0,0.0,0.0,Two Seaters,-7500.0,
3325,Chevrolet Cruze,2013,Regular,24.75,35.5,28.75,1875.0,10.3839,0.0,0.0,0.0,Midsize Cars,125.0,
3334,Chevrolet Cruze Eco,2013,Regular,27.0,38.5,31.0,1750.0,9.6071,0.0,0.0,0.0,Midsize Cars,750.0,
3360,Chevrolet Equinox Awd,2013,Regular,18.0,25.5,21.0,2600.0,14.2968,0.0,0.0,0.0,Small Sport Utility Vehicle 4WD,-3500.0,FFV
3380,Chevrolet Equinox Fwd,2013,Gasoline or E85,19.5,27.5,23.0,2375.0,13.1591,0.0,0.0,0.0,Small Sport Utility Vehicle 2WD,-2375.0,FFV
3395,Chevrolet Express 1500 2Wd Cargo,2013,Regular,14.0,19.0,16.0,3375.0,18.6673,0.0,0.0,0.0,"Vans, Cargo Type",-7375.0,FFV
3400,Chevrolet Express 1500 2Wd Conversion Cargo,2013,Gasoline or E85,13.0,17.0,14.0,3850.0,21.2507,0.0,0.0,0.0,"Vans, Cargo Type",-9750.0,FFV
3406,Chevrolet Express 1500 2Wd Passenger,2013,Gasoline or E85,13.0,17.0,14.0,3850.0,21.2507,0.0,0.0,0.0,"Vans, Passenger Type",-9750.0,FFV
3417,Chevrolet Express 1500 Awd Cargo,2013,Gasoline or E85,13.0,17.0,14.0,3850.0,21.2507,0.0,0.0,0.0,"Vans, Cargo Type",-9750.0,FFV
3422,Chevrolet Express 1500 Awd Conversion Cargo,2013,Gasoline or E85,13.0,17.0,14.0,3850.0,21.2507,0.0,0.0,0.0,"Vans, Cargo Type",-9750.0,FFV
3428,Chevrolet Express 1500 Awd Passenger,2013,Gasoline or E85,13.0,17.0,14.0,3850.0,21.2507,0.0,0.0,0.0,"Vans, Passenger Type",-9750.0,FFV
3443,Chevrolet Express 2500 2Wd Conversion Cargo,2013,Gasoline or E85,10.0,15.0,12.0,4500.0,24.7925,0.0,0.0,0.0,"Vans, Cargo Type",-13000.0,FFV
3448,Chevrolet Express 2500 2Wd Passenger,2013,Gasoline or E85,11.0,16.5,13.0,4150.0,22.8854,0.0,0.0,0.0,"Vans, Passenger Type",-11250.0,FFV
3457,Chevrolet Express 3500 2Wd Passenger,2013,Gasoline or E85,11.0,16.5,12.5,4325.0,23.8389,0.0,0.0,0.0,"Vans, Passenger Type",-12125.0,FFV
3490,Chevrolet Impala,2013,Regular,18.0,28.5,22.0,2450.0,13.5232,0.0,0.0,0.0,Large Cars,-2750.0,FFV
3522,Chevrolet Malibu,2013,Regular,21.5,31.0,25.0,2150.0,11.9195,0.0,0.0,0.0,Midsize Cars,-1250.0,
3618,Chevrolet Silverado C15 2Wd,2013,Regular,14.25,19.5,16.0,3375.0,18.7116,0.0,0.0,0.0,Standard Pickup Trucks 2WD,-7375.0,FFV
3632,Chevrolet Silverado C15 Xfe 2Wd,2013,Gasoline or E85,15.0,22.0,18.0,3000.0,16.5283,0.0,0.0,0.0,Standard Pickup Trucks 2WD,-5500.0,FFV
3655,Chevrolet Silverado K15 4Wd,2013,Regular,13.5,18.75,15.5,3487.5,19.2949,0.0,0.0,0.0,Standard Pickup Trucks 4WD,-7937.5,FFV
3672,Chevrolet Sonic,2013,Regular,26.25,35.5,29.75,1812.5,10.0246,0.0,0.0,0.0,Compact Cars,437.5,
3681,Chevrolet Sonic 5,2013,Regular,26.25,35.5,29.75,1812.5,10.0246,0.0,0.0,0.0,Midsize Cars,437.5,
3692,Chevrolet Sonic Rs,2013,Regular,26.0,33.0,28.5,1875.0,10.4422,0.0,0.0,0.0,Midsize Cars,125.0,
3696,Chevrolet Spark,2013,Regular,29.5,36.5,32.5,1675.0,9.1737,0.0,0.0,0.0,Subcompact Cars,1125.0,
3736,Chevrolet Suburban 1500 2Wd,2013,Gasoline or E85,15.0,21.0,17.0,3150.0,17.5006,0.0,0.0,0.0,Standard Sport Utility Vehicle 2WD,-6250.0,FFV
3748,Chevrolet Suburban 1500 4Wd,2013,Gasoline or E85,15.0,21.0,17.0,3150.0,17.5006,0.0,0.0,0.0,Standard Sport Utility Vehicle 4WD,-6250.0,FFV
3755,Chevrolet Suburban 2500 2Wd,2013,Regular,10.0,16.0,12.0,4500.0,24.7925,0.0,0.0,0.0,Standard Sport Utility Vehicle 2WD,-13000.0,
3758,Chevrolet Suburban 2500 4Wd,2013,Regular,10.0,16.0,12.0,4500.0,24.7925,0.0,0.0,0.0,Standard Sport Utility Vehicle 4WD,-13000.0,
3792,Chevrolet Tahoe 1500 2Wd,2013,Gasoline or E85,15.0,21.0,17.0,3150.0,17.5006,0.0,0.0,0.0,Standard Sport Utility Vehicle 2WD,-6250.0,FFV
3806,Chevrolet Tahoe 1500 4Wd,2013,Gasoline or E85,15.0,21.0,17.0,3150.0,17.5006,0.0,0.0,0.0,Standard Sport Utility Vehicle 4WD,-6250.0,FFV
3907,Chevrolet Traverse Awd,2013,Regular,16.0,23.0,19.0,2850.0,15.6584,0.0,0.0,0.0,Standard Sport Utility Vehicle 4WD,-4750.0,
3922,Chevrolet Traverse Fwd,2013,Regular,17.0,24.0,19.0,2850.0,15.6584,0.0,0.0,0.0,Standard Sport Utility Vehicle 2WD,-4750.0,
3999,Chrysler 200,2013,Gasoline or E85,20.0,28.67,22.67,2383.33,13.1312,0.0,0.0,0.0,Midsize Cars,-2416.67,FFV
4009,Chrysler 200 Convertible,2013,Gasoline or E85,18.5,27.5,21.5,2500.0,13.8452,0.0,0.0,0.0,Compact Cars,-3000.0,FFV
4014,Chrysler 300,2013,Midgrade,18.0,28.33,21.67,2666.67,13.843,0.0,0.0,0.0,Large Cars,-3833.33,FFV
4031,Chrysler 300 Awd,2013,Midgrade,17.0,25.67,20.0,2866.67,14.9542,0.0,0.0,0.0,Large Cars,-4833.33,FFV
4048,Chrysler 300 Srt8,2013,Premium,14.0,23.0,17.0,4000.0,17.5006,0.0,0.0,0.0,Large Cars,-10500.0,
4150,Chrysler Town And Country,2013,Gasoline or E85,17.0,25.0,20.0,2700.0,14.8755,0.0,0.0,0.0,Minivan - 2WD,-4000.0,FFV
4174,Coda Automotive Coda,2013,Electricity,77.0,68.0,73.0,950.0,0.1104,50.0,44.0,46.0,Subcompact Cars,4750.0,EV
4199,Dodge Avenger,2013,Gasoline or E85,20.0,28.67,22.67,2383.33,13.1312,0.0,0.0,0.0,Midsize Cars,-2416.67,FFV
4233,Dodge Challenger,2013,Midgrade,16.33,25.0,19.33,3200.0,15.4513,0.0,0.0,0.0,Midsize Cars,-6500.0,
4264,Dodge Challenger Srt8,2013,Premium,14.0,23.0,17.0,4000.0,17.5006,0.0,0.0,0.0,Midsize Cars,-10500.0,
4279,Dodge Charger,2013,Midgrade,18.0,27.8,21.4,2620.0,13.9726,0.0,0.0,0.0,Large Cars,-3600.0,FFV
4296,Dodge Charger Awd,2013,Midgrade,17.0,25.67,20.0,2866.67,14.9542,0.0,0.0,0.0,Large Cars,-4833.33,FFV
4315,Dodge Charger Srt8,2013,Premium,14.0,23.0,17.0,4000.0,17.5006,0.0,0.0,0.0,Large Cars,-10500.0,
4347,Dodge Dart,2013,Premium,24.43,34.0,27.71,2085.71,10.8071,0.0,0.0,0.0,Midsize Cars,-928.57,FFV
4351,Dodge Dart Aero,2013,Premium,28.0,38.5,32.0,2100.0,9.2972,0.0,0.0,0.0,Midsize Cars,-1000.0,
4370,Dodge Durango 2Wd,2013,Midgrade,15.0,21.5,17.5,3375.0,17.1264,0.0,0.0,0.0,Standard Sport Utility Vehicle 2WD,-7375.0,FFV
4383,Dodge Durango 4Wd,2013,Gasoline or E85,14.5,21.5,17.0,3525.0,17.7462,0.0,0.0,0.0,Standard Sport Utility Vehicle 4WD,-8125.0,FFV
4413,Dodge Grand Caravan,2013,Regular,17.0,25.0,20.0,2700.0,14.8755,0.0,0.0,0.0,Minivan - 2WD,-4000.0,FFV
4439,Dodge Journey Awd,2013,Regular,16.0,24.0,19.0,2850.0,15.6584,0.0,0.0,0.0,Small Sport Utility Vehicle 4WD,-4750.0,
4448,Dodge Journey Fwd,2013,Gasoline or E85,18.0,25.5,20.5,2625.0,14.5213,0.0,0.0,0.0,Small Sport Utility Vehicle 2WD,-3625.0,FFV
4559,Ferrari 458 Italia,2013,Premium,13.0,17.0,14.5,4675.0,20.5424,0.0,0.0,0.0,Two Seaters,-13875.0,
4567,Ferrari 458 Spider,2013,Premium,13.0,17.0,14.5,4675.0,20.5424,0.0,0.0,0.0,Two Seaters,-13875.0,
4618,Ferrari California,2013,Premium,14.0,19.0,16.0,4250.0,18.5944,0.0,0.0,0.0,Minicompact Cars,-11750.0,
4627,Ferrari F12,2013,Premium,12.0,16.0,13.0,5200.0,22.8854,0.0,0.0,0.0,Two Seaters,-16500.0,
4649,Ferrari Ff,2013,Premium,11.0,17.0,13.0,5200.0,22.8854,0.0,0.0,0.0,Midsize Cars,-16500.0,
4679,Fiat 500,2013,Premium,28.33,34.67,31.0,2200.0,9.6421,0.0,0.0,0.0,Minicompact Cars,-1500.0,
4687,Fiat 500 Abarth,2013,Premium,28.0,33.0,30.0,2250.0,9.917,0.0,0.0,0.0,Minicompact Cars,-1750.0,
4708,Fiat 500E,2013,Electricity,122.0,108.0,116.0,600.0,0.0696,31.0,28.0,29.0,Minicompact Cars,6500.0,EV
4779,Ford E150 Van Ffv,2013,Gasoline or E85,12.5,16.5,14.5,3725.0,20.5424,0.0,0.0,0.0,"Vans, Cargo Type",-9125.0,FFV
4783,Ford E150 Wagon Ffv,2013,Gasoline or E85,12.5,16.0,13.5,4000.0,22.068,0.0,0.0,0.0,"Vans, Passenger Type",-10500.0,FFV
4795,Ford E250 Van Ffv,2013,Gasoline or E85,12.5,16.5,14.5,3725.0,20.5424,0.0,0.0,0.0,"Vans, Cargo Type",-9125.0,FFV
4799,Ford E350 Van,2013,Regular,10.0,14.0,12.0,4500.0,24.7925,0.0,0.0,0.0,"Vans, Cargo Type",-13000.0,
4803,Ford E350 Van Ffv,2013,Gasoline or E85,12.0,16.0,13.0,4150.0,22.8854,0.0,0.0,0.0,"Vans, Cargo Type",-11250.0,FFV
4807,Ford E350 Wagon,2013,Regular,10.0,14.0,11.0,4900.0,27.0464,0.0,0.0,0.0,"Vans, Passenger Type",-15000.0,
4811,Ford E350 Wagon Ffv,2013,Gasoline or E85,12.0,15.0,13.0,4150.0,22.8854,0.0,0.0,0.0,"Vans, Passenger Type",-11250.0,FFV
4828,Ford Edge Awd,2013,Regular,17.67,24.33,19.67,2750.0,15.1365,0.0,0.0,0.0,Small Sport Utility Vehicle 4WD,-4250.0,
4846,Ford Edge Fwd,2013,Regular,19.67,27.33,22.33,2416.67,13.3622,0.0,0.0,0.0,Small Sport Utility Vehicle 2WD,-2583.33,
4874,Ford Escape Awd,2013,Regular,21.5,28.5,24.5,2200.0,12.1483,0.0,0.0,0.0,Small Sport Utility Vehicle 4WD,-1500.0,
4893,Ford Escape Fwd,2013,Regular,22.33,30.33,25.0,2150.0,11.9131,0.0,0.0,0.0,Small Sport Utility Vehicle 2WD,-1250.0,
4940,Ford Expedition 2Wd Ffv,2013,Gasoline or E85,14.0,20.0,16.0,3350.0,18.5944,0.0,0.0,0.0,Standard Sport Utility Vehicle 2WD,-7250.0,FFV
4962,Ford Expedition 4Wd Ffv,2013,Gasoline or E85,13.0,18.0,15.0,3600.0,19.834,0.0,0.0,0.0,Standard Sport Utility Vehicle 4WD,-8500.0,FFV
4997,Ford Explorer 2Wd Ffv,2013,Gasoline or E85,17.0,24.0,20.0,2700.0,14.8755,0.0,0.0,0.0,Standard Sport Utility Vehicle 2WD,-4000.0,FFV
5021,Ford Explorer Awd,2013,Regular,16.5,22.5,18.5,2925.0,16.0934,0.0,0.0,0.0,Standard Sport Utility Vehicle 4WD,-5125.0,
5032,Ford Explorer Awd Ffv,2013,Gasoline or E85,17.0,23.0,19.0,2850.0,15.6584,0.0,0.0,0.0,Standard Sport Utility Vehicle 4WD,-4750.0,FFV
5045,Ford Explorer Fwd,2013,Regular,18.5,25.5,21.5,2525.0,13.9054,0.0,0.0,0.0,Standard Sport Utility Vehicle 2WD,-3125.0,
5171,Ford F150 Pickup 2Wd,2013,Regular,15.0,20.67,17.0,3200.0,17.6302,0.0,0.0,0.0,Standard Pickup Trucks 2WD,-6500.0,
5190,Ford F150 Pickup 2Wd Ffv,2013,Gasoline or E85,16.0,22.0,18.0,3000.0,16.5795,0.0,0.0,0.0,Standard Pickup Trucks 2WD,-5500.0,FFV
5216,Ford F150 Pickup 4Wd,2013,Regular,14.0,19.33,15.67,3483.33,19.2955,0.0,0.0,0.0,Standard Pickup Trucks 4WD,-7916.67,
5234,Ford F150 Pickup 4Wd Ffv,2013,Gasoline or E85,15.0,20.0,17.0,3175.0,17.5614,0.0,0.0,0.0,Standard Pickup Trucks 4WD,-6375.0,FFV
5263,Ford F150 Raptor Pickup 4Wd,2013,Regular,12.0,16.0,13.0,4150.0,22.8854,0.0,0.0,0.0,Standard Pickup Trucks 4WD,-11250.0,
5273,Ford Fiesta Fwd,2013,Regular,29.0,37.0,32.0,1700.0,9.2972,0.0,0.0,0.0,Subcompact Cars,1000.0,
5282,Ford Fiesta Sfe Fwd,2013,Regular,29.0,38.0,32.0,1700.0,9.2972,0.0,0.0,0.0,Subcompact Cars,1000.0,
5303,Ford Flex Awd,2013,Regular,16.5,22.5,18.5,2925.0,16.0934,0.0,0.0,0.0,Standard Sport Utility Vehicle 4WD,-5125.0,
5314,Ford Flex Fwd,2013,Regular,18.0,25.0,20.0,2700.0,14.8755,0.0,0.0,0.0,Standard Sport Utility Vehicle 2WD,-4000.0,
5331,Ford Focus Electric,2013,Electricity,110.0,99.0,105.0,650.0,0.0768,34.0,31.0,32.0,Compact Cars,6250.0,EV
5341,Ford Focus Fwd,2013,Regular,25.75,34.5,28.75,1875.0,10.3839,0.0,0.0,0.0,Compact Cars,125.0,
5348,Ford Focus Fwd Ffv,2013,Gasoline or E85,26.67,36.33,29.67,1816.67,10.031,0.0,0.0,0.0,Compact Cars,416.67,FFV
5359,Ford Focus Sfe Fwd Ffv,2013,Gasoline or E85,28.0,39.0,32.0,1700.0,9.2972,0.0,0.0,0.0,Compact Cars,1000.0,FFV
5395,Ford Fusion Awd,2013,Regular,22.0,31.0,25.0,2150.0,11.9004,0.0,0.0,0.0,Midsize Cars,-1250.0,
5410,Ford Fusion Fwd,2013,Regular,23.2,34.2,27.2,1970.0,10.9577,0.0,0.0,0.0,Midsize Cars,-350.0,
5451,Ford Mustang,2013,Regular,17.4,26.6,20.4,2820.0,14.7041,0.0,0.0,0.0,Subcompact Cars,-4600.0,
5467,Ford Mustang Convertible,2013,Regular,19.0,29.0,23.0,2350.0,12.9352,0.0,0.0,0.0,Subcompact Cars,-2250.0,
5584,Ford Taurus Awd,2013,Regular,17.5,25.5,20.5,2625.0,14.5213,0.0,0.0,0.0,Large Cars,-3625.0,
5591,Ford Taurus Awd Ffv,2013,Gasoline or E85,18.0,26.0,21.0,2550.0,14.1671,0.0,0.0,0.0,Large Cars,-3250.0,FFV
5604,Ford Taurus Fwd,2013,Regular,20.5,29.5,23.5,2300.0,12.7118,0.0,0.0,0.0,Large Cars,-2000.0,
5611,Ford Taurus Fwd Ffv,2013,Gasoline or E85,19.0,28.0,22.0,2450.0,13.5232,0.0,0.0,0.0,Large Cars,-2750.0,FFV
5641,Ford Transit Connect Van,2013,Regular,21.0,27.0,23.0,2350.0,12.9352,0.0,0.0,0.0,Special Purpose Vehicle 2WD,-2250.0,
5663,Ford Transit Connect Wagon Fwd,2013,Regular,22.0,26.0,23.0,2350.0,12.9352,0.0,0.0,0.0,Special Purpose Vehicle 2WD,-2250.0,
5771,Gmc Acadia Awd,2013,Regular,16.0,23.0,18.0,3000.0,16.5283,0.0,0.0,0.0,Standard Sport Utility Vehicle 4WD,-5500.0,
5788,Gmc Acadia Fwd,2013,Regular,17.0,24.0,19.0,2850.0,15.6584,0.0,0.0,0.0,Standard Sport Utility Vehicle 2WD,-4750.0,
5960,Gmc Savana 1500  2Wd Conversion (Cargo),2013,Gasoline or E85,13.0,17.0,14.0,3850.0,21.2507,0.0,0.0,0.0,"Vans, Cargo Type",-9750.0,FFV
5965,Gmc Savana 1500  Awd (Cargo),2013,Gasoline or E85,13.0,17.0,14.0,3850.0,21.2507,0.0,0.0,0.0,"Vans, Cargo Type",-9750.0,FFV
5974,Gmc Savana 1500  Awd Conversion (Cargo),2013,Gasoline or E85,13.0,17.0,14.0,3850.0,21.2507,0.0,0.0,0.0,"Vans, Cargo Type",-9750.0,FFV
5980,Gmc Savana 1500 2Wd (Cargo),2013,Regular,14.0,19.0,16.0,3375.0,18.6673,0.0,0.0,0.0,"Vans, Cargo Type",-7375.0,FFV
5986,Gmc Savana 1500 2Wd (Passenger),2013,Gasoline or E85,13.0,17.0,14.0,3850.0,21.2507,0.0,0.0,0.0,"Vans, Passenger Type",-9750.0,FFV
6004,Gmc Savana 1500 Awd (Passenger),2013,Gasoline or E85,13.0,17.0,14.0,3850.0,21.2507,0.0,0.0,0.0,"Vans, Passenger Type",-9750.0,FFV
6035,Gmc Savana 2500 2Wd (Passenger),2013,Gasoline or E85,11.0,16.5,13.0,4150.0,22.8854,0.0,0.0,0.0,"Vans, Passenger Type",-11250.0,FFV
6042,Gmc Savana 2500 2Wd Conversion (Cargo),2013,Gasoline or E85,10.0,15.0,12.0,4500.0,24.7925,0.0,0.0,0.0,"Vans, Cargo Type",-13000.0,FFV
6049,Gmc Savana 3500 2Wd (Passenger),2013,Gasoline or E85,11.0,16.5,12.5,4325.0,23.8389,0.0,0.0,0.0,"Vans, Passenger Type",-12125.0,FFV
6101,Gmc Sierra C15 2Wd,2013,Regular,14.25,19.5,16.0,3375.0,18.7116,0.0,0.0,0.0,Standard Pickup Trucks 2WD,-7375.0,FFV
6115,Gmc Sierra C15 Xfe 2Wd,2013,Gasoline or E85,15.0,22.0,18.0,3000.0,16.5283,0.0,0.0,0.0,Standard Pickup Trucks 2WD,-5500.0,FFV
6140,Gmc Sierra K15 4Wd,2013,Regular,13.5,18.75,15.5,3487.5,19.2949,0.0,0.0,0.0,Standard Pickup Trucks 4WD,-7937.5,FFV
6151,Gmc Sierra K15 Awd,2013,Gasoline or E85,12.0,18.0,14.0,3850.0,21.2507,0.0,0.0,0.0,Standard Pickup Trucks 4WD,-9750.0,FFV
6175,Gmc Terrain Awd,2013,Regular,18.0,25.5,21.0,2600.0,14.2968,0.0,0.0,0.0,Small Sport Utility Vehicle 4WD,-3500.0,FFV
6190,Gmc Terrain Fwd,2013,Regular,19.5,27.5,23.0,2375.0,13.1591,0.0,0.0,0.0,Small Sport Utility Vehicle 2WD,-2375.0,FFV
6215,Gmc Yukon 1500 2Wd,2013,Gasoline or E85,14.5,19.5,16.5,3250.0,18.0475,0.0,0.0,0.0,Standard Sport Utility Vehicle 2WD,-6750.0,FFV
6229,Gmc Yukon 1500 4Wd,2013,Gasoline or E85,15.0,21.0,17.0,3150.0,17.5006,0.0,0.0,0.0,Standard Sport Utility Vehicle 4WD,-6250.0,FFV
6261,Gmc Yukon Denali 1500 Awd,2013,Gasoline or E85,13.0,18.0,15.0,3600.0,19.834,0.0,0.0,0.0,Standard Sport Utility Vehicle 4WD,-8500.0,FFV
6290,Gmc Yukon Xl 1500 2Wd,2013,Gasoline or E85,14.5,19.5,16.5,3250.0,18.0475,0.0,0.0,0.0,Standard Sport Utility Vehicle 2WD,-6750.0,FFV
